Data,Hora (UTC),Temp. Ins. (C),Temp. Max. (C),Temp. Min. (C),Umi. Ins. (%),Umi. Max. (%),Umi. Min. (%),Pto Orvalho Ins. (C),Pto Orvalho Max. (C),Pto Orvalho Min. (C),Pressao Ins. (hPa),Pressao Max. (hPa),Pressao Min. (hPa),Vel. Vento (m/s),Dir. Vento (m/s),Raj. Vento (m/s),Radiacao (KJ/m²),Chuva (mm)
18/05/2023,1700,30,"30,3","29,1",65.0,74.0,65.0,"22,8","24,5","22,8","1008,6","1010,1","1008,6",2,234.0,"3,6","2670,5",0
18/05/2023,1800,"29,4","31,2","29,4",66.0,69.0,61.0,"22,4",24,"21,8","1007,5","1008,6","1007,5","1,5",241.0,"3,9","2426,6",0
18/05/2023,1900,27,"29,3","26,6",80.0,81.0,66.0,"23,4","23,4","22,2",1006,"1007,6",1006,2,236.0,7,"380,3",0
18/05/2023,2000,"28,4","28,4",27,74.0,80.0,73.0,"23,2","23,7","23,1","1005,5",1006,"1005,5",1,38.0,"3,9","472,2",0
18/05/2023,2100,"30,1","30,4","28,2",64.0,74.0,63.0,"22,5","23,5","22,1","1005,8","1005,8","1005,5","0,8",252.0,"1,9","687,7",0
18/05/2023,2200,28,"30,1",28,78.0,78.0,63.0,"23,8",24,"21,7","1006,5","1006,5","1005,8","1,5",236.0,"2,6","212,5",0
18/05/2023,2300,"27,3",28,"27,3",83.0,83.0,78.0,"24,2","24,3","23,8","1007,5","1007,5","1006,5","1,3",92.0,"2,7","0,2",0
19/05/2023,1000,"25,6","25,8","25,6",87.0,87.0,86.0,"23,2","23,3","23,2","1006,5","1006,5","1005,8",2,236.0,"6,4","0,7",0
19/05/2023,1100,26,"26,1","25,5",86.0,88.0,85.0,"23,4","23,5","23,2","1007,1","1007,1","1006,5","1,7",236.0,"3,4","139,7",0
19/05/2023,1200,"27,3","27,3","25,9",79.0,86.0,79.0,"23,3","23,5",23,1008,1008,"1007,1",2,236.0,"4,4","647,6",0
19/05/2023,1300,"27,4","27,8","26,9",78.0,81.0,77.0,"23,1","23,7","22,9","1008,9","1008,9","1007,9","2,5",236.0,"4,7","1185,6",0
19/05/2023,1400,"28,9","29,2","27,3",72.0,79.0,71.0,"23,2",24,"22,8",1009,1009,"1008,8","2,7",236.0,"5,9","2221,1",0
19/05/2023,1500,"29,9","30,1","28,7",68.0,73.0,68.0,"23,4","23,9",23,"1008,5",1009,"1008,5","2,8",236.0,6,2627,0
19/05/2023,1600,"30,3","30,9","29,4",65.0,70.0,63.0,"22,9","23,9","22,8","1007,4","1008,6","1007,4","3,4",120.0,"6,8","2587,2",0
19/05/2023,1700,"31,3","31,6","29,7",61.0,68.0,60.0,"22,8","23,7","22,7","1006,4","1007,4","1006,4","3,6",130.0,"6,7","2172,6",0
19/05/2023,1800,"31,2","32,2",31,59.0,62.0,58.0,"22,2","23,9","22,2","1005,3","1006,3","1005,3","3,5",236.0,"6,7","2216,3",0
19/05/2023,1900,32,"32,4","30,8",57.0,62.0,57.0,"22,5","23,3","22,2","1004,1","1005,3","1004,1",3,236.0,"6,5","1767,7",0
19/05/2023,2000,"31,4","32,1","31,4",60.0,60.0,55.0,"22,7","22,7","21,6","1003,7","1004,1","1003,7","2,8",236.0,"7,1","1538,7",0
19/05/2023,2100,31,"31,5","30,8",61.0,62.0,59.0,"22,6","22,9",22,"1003,6","1003,7","1003,5","2,7",199.0,6,"786,5",0
19/05/2023,2200,"29,8",31,"29,8",66.0,66.0,61.0,"22,7","22,7","22,3","1003,6","1003,6","1003,5","1,5",236.0,"5,4","196,1",0
19/05/2023,2300,"28,8","29,8","28,8",75.0,75.0,66.0,"23,9","23,9","22,7","1004,3","1004,3","1003,6","0,7",236.0,"4,7","0,1",0
20/05/2023,1100,"26,3","26,3","25,3",88.0,91.0,88.0,"24,1","24,3","23,5","1006,8","1006,8","1006,1",1,70.0,"3,5",165,"2,8"
20/05/2023,1200,"28,6","28,8","26,3",76.0,88.0,75.0,"23,9","24,4","23,6","1007,2","1007,2","1006,8","1,3",236.0,"2,4","957,2",0
20/05/2023,1300,"29,9","30,4","28,5",69.0,76.0,68.0,"23,5","24,5","23,3","1007,7","1007,8","1007,2","2,2",236.0,"4,4","1640,8",0
20/05/2023,1400,"30,2",31,"29,6",68.0,70.0,66.0,"23,6","24,5","23,2","1007,3","1007,8","1007,3","2,1",236.0,"5,3","2182,9",0
20/05/2023,1500,"30,7","31,2","29,8",69.0,71.0,67.0,"24,3","25,1","23,7","1006,7","1007,7","1006,7","2,2",112.0,"4,5","1700,6",0
20/05/2023,1600,"31,1","31,7","30,2",68.0,71.0,62.0,"24,4","24,9","23,3",1006,"1006,7",1006,"1,9",232.0,"4,4","1674,8",0
20/05/2023,1700,"28,8","31,2","26,5",77.0,89.0,67.0,"24,4","26,4","23,8",1005,"1006,2",1005,"1,6",234.0,"8,7","1228,5","6,6"
20/05/2023,1800,"28,2","30,7","28,2",76.0,80.0,68.0,"23,4","25,2","23,4","1004,1","1005,1","1004,1","3,6",236.0,"10,2","733,9",0
20/05/2023,1900,"28,1","28,3","27,9",75.0,76.0,73.0,"23,2","23,6","22,6",1003,"1004,1",1003,"2,7",214.0,"6,8","617,3",0
20/05/2023,2000,"28,3","28,4",28,74.0,78.0,74.0,"23,3","23,9",23,"1002,7","1003,1","1002,7","2,9",236.0,"5,4","656,9",0
20/05/2023,2100,28,"28,8",28,76.0,77.0,73.0,"23,5","23,6",23,"1002,9",1003,"1002,4","2,8",236.0,"5,1","575,8",0
20/05/2023,2200,"27,5","28,1","27,5",80.0,81.0,76.0,"23,8","23,9","23,5","1002,8","1003,1","1002,7",2,236.0,"5,1","88,1",0
21/05/2023,1000,"26,1","26,3",26,90.0,90.0,89.0,"24,3","24,3","24,3","1005,2","1005,2","1004,6","0,9",236.0,"2,3","0,6",0
21/05/2023,1100,27,27,26,87.0,91.0,87.0,"24,8","24,9","24,2","1005,5","1005,5","1005,2","0,9",236.0,"2,2",168,0
21/05/2023,1200,"28,4","28,5","26,8",77.0,87.0,77.0,24,"24,8",24,"1006,3","1006,3","1005,5","1,6",236.0,3,"942,3",0
21/05/2023,1300,"29,5","30,1","28,4",73.0,79.0,71.0,"24,1","24,8","23,7","1006,5","1006,6","1006,3","1,8",218.0,"3,5",1562,0
21/05/2023,1400,"31,1","31,4","29,4",66.0,73.0,66.0,"24,1","24,7","23,4","1006,5","1006,6","1006,4","1,4",43.0,"4,6","2019,2",0
21/05/2023,1500,"30,2","31,6","30,2",71.0,71.0,64.0,"24,4","24,7","23,3","1006,3","1006,6","1006,3","2,6",236.0,"5,2","1986,7",0
21/05/2023,1600,"31,4","31,4","30,2",67.0,73.0,65.0,"24,4",25,"23,7","1005,6","1006,3","1005,6","2,5",121.0,"5,2","1625,7",0
21/05/2023,1700,"31,9","32,1",31,62.0,67.0,61.0,"23,7","24,5","23,2","1004,2","1005,6","1004,2","2,6",210.0,5,"2429,3",0
21/05/2023,1800,"30,9","32,2","30,9",63.0,64.0,60.0,"23,1","24,2",23,"1003,2","1004,2","1003,2","2,9",123.0,"5,4","1336,8",0
21/05/2023,1900,"31,1","31,2","30,8",63.0,64.0,61.0,"23,3","23,5","22,6","1001,8","1003,2","1001,8","1,6",236.0,"5,4","850,1",0
21/05/2023,2000,"30,7","31,1","30,6",64.0,65.0,62.0,"23,2","23,4","22,8","1001,5","1001,9","1001,4","1,8",236.0,"4,2","729,3",0
21/05/2023,2100,"30,1","30,7","30,1",67.0,68.0,64.0,"23,3","23,6",23,"1001,3","1001,5","1001,1","1,7",236.0,"3,7","404,8",0
21/05/2023,2200,"29,3","30,1","29,3",73.0,73.0,67.0,24,24,"23,4","1002,2","1002,2","1001,3","0,9",236.0,"2,7","90,1",0
22/05/2023,1000,"25,3","25,6","25,3",91.0,91.0,90.0,"23,8","23,9","23,7","1004,7","1004,7","1004,4","1,5",236.0,"3,3","0,1",0
22/05/2023,1100,"26,7","26,7","25,3",87.0,92.0,87.0,"24,4","24,4","23,8","1005,4","1005,4","1004,7","1,3",236.0,"2,6","84,6",0
22/05/2023,1200,"28,6","28,6","26,5",80.0,87.0,80.0,25,25,"24,1",1006,1006,"1005,3","1,7",236.0,"3,4","892,9",0
22/05/2023,1300,"30,1","30,2","28,6",72.0,80.0,71.0,"24,5",25,"24,2","1006,5","1006,5",1006,3,236.0,"5,3","1515,9",0
22/05/2023,1400,"31,2","31,2","29,6",66.0,72.0,66.0,"24,2","24,5","23,4","1006,7","1006,9","1006,5","3,6",236.0,"9,1","2089,6",0
22/05/2023,1500,"30,4","31,8","30,4",67.0,68.0,62.0,"23,6","24,2","23,1","1006,6","1006,9","1006,6","2,9",223.0,"8,3",1721,0
22/05/2023,1600,"31,8","32,3","30,4",62.0,67.0,60.0,"23,6","24,4",23,"1005,6","1006,6","1005,6","3,1",210.0,"6,4",2503,0
22/05/2023,1700,"31,6","32,4","31,2",65.0,65.0,60.0,"24,1","24,4","23,2","1004,5","1005,6","1004,5","2,8",117.0,"6,4","2247,8",0
22/05/2023,1800,"30,8","32,5","30,5",63.0,68.0,59.0,"23,1","24,4","23,1","1003,4","1004,5","1003,4","3,7",114.0,"6,9","1373,5",0
22/05/2023,1900,"30,2","32,2","29,9",65.0,68.0,60.0,"22,8","24,1","22,8","1002,4","1003,4","1002,4","2,7",236.0,"7,7","1138,9",0
22/05/2023,2000,"30,9","31,3","30,2",62.0,65.0,60.0,"22,8","23,3","22,3","1002,3","1002,5","1002,3","2,5",236.0,"5,8","1103,1",0
22/05/2023,2100,"30,4",31,"30,2",66.0,67.0,61.0,"23,3","23,5","22,6","1002,9","1002,9","1002,2","1,7",104.0,5,386,0
22/05/2023,2200,"29,4","30,4","29,4",73.0,73.0,66.0,"24,1","24,1","23,3","1002,8","1003,2","1002,7","1,7",91.0,"3,1","73,7",0
23/05/2023,1000,"26,1","26,6","26,1",91.0,92.0,90.0,"24,6","24,8","24,6","1005,9",1006,"1005,7",0,236.0,"1,9","0,1",0
23/05/2023,1100,"26,3","26,4",26,90.0,91.0,89.0,"24,5","24,6","24,2","1006,4","1006,4","1005,9","0,8",236.0,"1,6",70,0
23/05/2023,1200,"26,8","26,8","26,3",87.0,90.0,87.0,"24,4","24,6","24,4","1007,6","1007,6","1006,4","0,7",236.0,"2,2","277,4",0
23/05/2023,1300,"27,2","27,3","26,8",84.0,87.0,84.0,"24,3","24,5","24,3","1008,1","1008,2","1007,6","0,4",236.0,2,"264,2",0
23/05/2023,1400,"27,8","27,9","27,2",82.0,85.0,81.0,"24,4","24,8","24,2","1008,3","1008,3","1008,1","1,4",236.0,"2,4","583,8",0
23/05/2023,1500,"28,4","28,7","27,7",79.0,82.0,79.0,"24,4","24,9","24,1","1008,1","1008,3","1008,1","2,3",236.0,"3,9","905,4",0
23/05/2023,1600,"28,3","28,8",28,79.0,80.0,78.0,"24,2","24,8","24,1","1007,2","1008,1","1007,1","3,4",236.0,"5,8",836,0
23/05/2023,1700,"26,4","28,6","25,6",92.0,93.0,78.0,25,25,"23,2","1005,9","1007,2","1005,9","1,9",236.0,"8,9","430,7","7,2"
23/05/2023,1800,"27,3","27,3","26,4",88.0,92.0,87.0,"25,1","25,2","24,8","1005,3",1006,"1005,3","1,1",236.0,"4,5","326,4",0
23/05/2023,1900,"26,5","27,6","26,5",88.0,89.0,85.0,"24,3","25,3","24,3","1005,9",1006,"1005,1","3,4",27.0,"6,9","295,5",0
23/05/2023,2000,"23,9","26,5","23,6",93.0,93.0,83.0,"22,7","24,3",22,"1005,2",1006,"1005,2","1,5",51.0,"14,3","68,4","5,4"
23/05/2023,2100,"24,4","24,4","23,9",90.0,93.0,90.0,"22,6","22,8","22,5","1004,9","1005,2","1004,5","0,7",236.0,"3,2","88,2",0
23/05/2023,2200,"24,3","24,5","24,3",91.0,91.0,89.0,"22,7","22,9","22,6","1004,9","1005,1","1004,8","0,8",236.0,"2,2","48,9",0
24/05/2023,1000,"24,8","25,2","24,8",93.0,93.0,92.0,"23,5","23,9","23,5","1005,6","1005,7","1005,3","0,1",236.0,"2,8","0,3",0
24/05/2023,1100,"25,3","25,3","24,7",93.0,93.0,93.0,"24,1","24,1","23,5","1006,3","1006,3","1005,6","0,1",236.0,"0,7","106,7",0
24/05/2023,1200,"26,7","26,9","25,3",84.0,93.0,84.0,"23,8","24,8","23,7","1006,9","1006,9","1006,3",1,236.0,"2,1","599,3",0
24/05/2023,1300,"26,6","26,8","26,3",85.0,86.0,84.0,"23,8",24,"23,6","1007,3","1007,3","1006,9","0,5",236.0,"1,8",254,0
24/05/2023,1400,"27,3","27,5","26,6",82.0,87.0,82.0,24,"24,5","23,9","1007,3","1007,3","1007,2","1,1",236.0,"2,3","617,6","0,2"
24/05/2023,1500,28,28,"26,4",78.0,87.0,78.0,"23,8","24,2","23,4",1007,"1007,4",1007,1,236.0,"2,6","1000,3","0,2"
24/05/2023,1600,"28,2","29,3","28,1",78.0,78.0,72.0,24,"24,6","23,3","1005,9",1007,"1005,9",1,247.0,"2,9","2127,8",0
24/05/2023,1700,29,"30,3","28,2",74.0,78.0,70.0,"23,9","25,1","23,4","1004,9","1005,9","1004,9","1,1",210.0,"3,1","2313,1",0
24/05/2023,1800,"25,1","29,1","24,4",86.0,88.0,71.0,"22,6","24,2","21,4","1003,7","1005,3","1003,7","1,4",236.0,"8,9","331,8",1
24/05/2023,1900,"26,1","26,1","25,1",81.0,86.0,79.0,"22,6","22,7",22,"1002,8","1003,7","1002,8",1,236.0,"3,4","493,9","0,2"
24/05/2023,2000,"26,3","26,4","25,9",80.0,83.0,79.0,"22,6","22,9","22,1","1002,7","1002,9","1002,6","1,2",236.0,"2,4","527,7",0
24/05/2023,2100,"26,4","26,4","26,3",81.0,82.0,80.0,"22,9",23,"22,5","1002,6","1002,7","1002,5","0,3",236.0,"2,2","302,4",0
24/05/2023,2200,"26,1","26,5","25,9",83.0,84.0,81.0,"22,9","23,2","22,9","1002,9","1002,9","1002,5","0,4",236.0,1,"74,5",0
24/05/2023,2300,26,"26,1","25,9",85.0,85.0,82.0,"23,1","23,2","22,8","1003,1","1003,1","1002,9","0,2",236.0,"1,1","0,1",0
25/05/2023,1000,"25,2","25,5","25,1",92.0,92.0,91.0,"23,8",24,"23,8","1005,3","1005,3","1004,9","0,5",236.0,"2,5","0,2",0
25/05/2023,1100,"26,3","26,3","25,1",87.0,92.0,87.0,"24,1","24,2","23,8",1006,1006,"1005,3","0,8",209.0,"2,7","82,5",0
25/05/2023,1200,"27,6","27,7","26,3",81.0,87.0,81.0,24,"24,5","23,6","1006,5","1006,5",1006,1,236.0,"3,2","756,8",0
25/05/2023,1300,"27,7","28,1","27,2",79.0,83.0,78.0,"23,6","24,4","23,6",1007,1007,"1006,5","1,6",236.0,"3,6","1499,4",0
25/05/2023,1400,"28,4","29,2","27,5",76.0,81.0,74.0,"23,6","24,6","23,4","1007,1","1007,2","1006,9","1,8",236.0,"3,2","2024,8",0
25/05/2023,1500,"29,2","29,4","28,3",74.0,79.0,73.0,"23,9","24,7","23,6","1006,7","1007,2","1006,7","1,4",236.0,"3,2","2150,4",0
25/05/2023,1600,"30,9",31,"29,2",68.0,74.0,68.0,"24,4","24,8","23,5","1005,8","1006,7","1005,8",1,230.0,"2,8","2929,1",0
25/05/2023,1700,"31,2","31,9","30,5",68.0,69.0,65.0,"24,5","24,8","23,7","1004,6","1005,8","1004,6","1,6",227.0,"3,4","2893,5",0
25/05/2023,1800,"32,2","32,9","31,1",61.0,68.0,60.0,"23,8",25,"23,5","1003,4","1004,6","1003,4","1,2",236.0,3,"2588,9",0
25/05/2023,1900,"32,2","33,1","31,7",62.0,64.0,59.0,24,"24,8","23,1","1002,3","1003,4","1002,3","1,1",236.0,"3,1","2136,3",0
25/05/2023,2000,"32,1","33,5","32,1",58.0,63.0,56.0,"22,9","24,5","22,7","1002,2","1002,3",1002,"1,4",130.0,"3,2","1454,3",0
25/05/2023,2100,32,"32,5","31,7",59.0,61.0,57.0,"23,1","23,7","22,5",1002,"1002,2","1001,8","1,2",236.0,3,"752,2",0
25/05/2023,2200,31,"32,2",31,64.0,64.0,58.0,"23,4","23,4","22,6","1002,5","1002,5",1002,"0,7",236.0,"2,9","190,9",0
26/05/2023,1000,"25,6","25,8","25,5",87.0,89.0,87.0,"23,3","23,7","23,3","1006,5","1006,5","1005,5","0,7",236.0,"2,2","0,3",0
26/05/2023,1100,"26,6","26,6","25,5",84.0,88.0,84.0,"23,7","23,7","23,2","1006,8","1006,9","1006,4","1,1",236.0,"2,8","83,7",0
26/05/2023,1200,28,28,"26,6",78.0,84.0,76.0,"23,7","23,7",23,1008,1008,"1006,8","2,1",236.0,"3,9","953,4",0
26/05/2023,1300,"27,9","28,2","27,4",76.0,78.0,75.0,"23,3","23,6","22,9","1008,3","1008,4",1008,"2,2",236.0,"4,5","867,3",0
26/05/2023,1400,"30,2","30,2","27,9",69.0,76.0,67.0,"23,9",24,"23,1",1008,"1008,3",1008,"1,9",149.0,4,"1466,2",0
26/05/2023,1500,"31,3",32,"30,2",64.0,69.0,63.0,"23,6","24,7","23,3","1007,8","1008,1","1007,8","2,4",190.0,"4,5","2193,5",0
26/05/2023,1600,"32,5",33,"30,2",60.0,69.0,59.0,"23,7","24,8","23,4","1006,8","1007,8","1006,8","2,2",234.0,5,2617,0
26/05/2023,1700,"32,8","33,3","31,9",56.0,62.0,56.0,23,"24,1",23,"1005,5","1006,8","1005,4","3,3",236.0,"5,9","2940,4",0
26/05/2023,1800,"32,4","33,3","32,2",57.0,58.0,53.0,"22,9","23,4","22,1","1004,1","1005,5","1004,1",3,129.0,7,"2498,7",0
26/05/2023,1900,"30,5","32,5","30,5",62.0,68.0,57.0,"22,4","24,3","22,1","1003,8","1004,2","1003,6","3,8",123.0,"9,7",1557,0
26/05/2023,2000,29,"30,7",29,72.0,72.0,61.0,"23,4","23,4",22,"1004,5","1004,5","1003,8","1,3",195.0,"6,5","288,2",0
26/05/2023,2100,"27,7",29,"27,7",78.0,78.0,72.0,"23,5",24,"23,4","1004,4","1004,6","1004,1","1,2",231.0,"3,4","94,1",0
26/05/2023,2200,"27,1","27,7",27,82.0,82.0,78.0,"23,7","23,7","23,3","1004,7","1004,8","1004,4","1,1",241.0,"3,2","26,9",0
27/05/2023,1000,"25,2","25,6","25,2",92.0,92.0,90.0,"23,8","23,9","23,7",1007,1007,"1006,8","0,2",236.0,"0,8","0,9",0
27/05/2023,1100,"27,4","27,4","25,2",85.0,92.0,85.0,"24,6","24,6","23,7","1007,6","1007,6","1006,9",0,236.0,"0,8","128,5",0
27/05/2023,1200,"29,2","29,2","27,3",81.0,85.0,80.0,"25,6","25,6","24,3","1008,4","1008,4","1007,6","0,7",236.0,"1,9","1043,6",0
27/05/2023,1300,"30,3","30,3","29,2",68.0,81.0,67.0,"23,8","25,5","23,3","1008,7","1008,7","1008,4","1,6",236.0,"4,1",1671,0
27/05/2023,1400,"30,3","30,9","29,8",71.0,73.0,65.0,"24,5","24,9",23,"1008,7","1008,8","1008,6","1,1",236.0,"4,1","1866,5",0
27/05/2023,1500,"30,4","31,9",30,70.0,72.0,65.0,"24,3","25,2","23,9","1008,3","1008,7","1008,3","2,2",236.0,"4,4","1686,7",0
27/05/2023,1600,"31,5","32,4","30,3",60.0,70.0,58.0,"22,7","25,3","22,7","1007,9","1008,3","1007,9","2,7",140.0,6,"2391,4",0
27/05/2023,1700,"32,7","32,8","30,9",56.0,63.0,56.0,"22,7","23,9","22,6","1006,8","1007,9","1006,8","3,6",117.0,"7,2","1779,7",0
27/05/2023,1800,"32,6",33,"32,1",51.0,58.0,50.0,"21,3","23,3","20,9","1005,8","1006,8","1005,7","3,8",236.0,"6,7","1978,9",0
27/05/2023,1900,"32,4","33,2","31,9",54.0,57.0,51.0,"21,8","22,8","21,5","1005,1","1005,9","1005,1","3,9",236.0,"6,8","1447,6",0
27/05/2023,2000,"32,1","32,8",32,55.0,56.0,51.0,"21,8","22,2","20,9","1004,8","1005,1","1004,8","3,2",236.0,"6,4","1166,2",0
27/05/2023,2100,"31,7","32,3","31,6",58.0,59.0,53.0,"22,5","22,5","21,5","1004,9","1004,9","1004,6","2,7",236.0,"5,9",826,0
27/05/2023,2200,"30,5","31,7","30,5",66.0,66.0,58.0,"23,4","23,5","22,4","1005,3","1005,3","1004,7","1,5",236.0,"5,4","228,4",0
27/05/2023,2300,"29,7","30,5","29,7",69.0,69.0,66.0,"23,3","23,6","22,8","1005,7","1005,8","1005,3","1,5",236.0,3,"0,2",0
28/05/2023,1000,"26,3","26,4","26,1",85.0,85.0,84.0,"23,6","23,7","23,4","1007,5","1007,5",1007,"0,7",121.0,"1,9","0,7",0
28/05/2023,1100,"27,5","27,5","26,3",80.0,85.0,80.0,"23,8","23,8","23,5","1008,3","1008,3","1007,5","1,2",72.0,"2,1",134,0
28/05/2023,1200,"28,7","28,7","27,5",76.0,80.0,75.0,24,24,"23,1","1008,9","1008,9","1008,3","1,3",75.0,"3,2","673,8",0
28/05/2023,1300,"29,5","29,8","28,2",68.0,76.0,67.0,23,"23,7","22,9","1008,9","1009,1","1008,9","2,2",236.0,"4,5",1528,0
28/05/2023,1400,"31,1","31,1","29,5",62.0,69.0,61.0,"22,9","23,3","22,1",1009,"1009,2","1008,9",2,236.0,"4,7","1656,5",0
28/05/2023,1500,"31,6","31,7","30,8",59.0,62.0,58.0,"22,7","23,1","22,2","1008,6",1009,"1008,6","2,3",236.0,"5,3","2452,7",0
28/05/2023,1600,"32,2","33,1","31,1",59.0,61.0,53.0,"23,3","24,1","21,1","1007,5","1008,6","1007,5",1,236.0,"4,5",2712,0
28/05/2023,1700,33,"33,1",31,57.0,66.0,57.0,"23,3","24,8","22,7","1006,3","1007,5","1006,3","2,1",236.0,"4,5","2128,1",0
28/05/2023,1800,"33,3","33,4","32,1",53.0,58.0,52.0,"22,4","23,3","22,1","1004,9","1006,3","1004,9","1,9",236.0,"4,9",2610,0
28/05/2023,1900,"33,2","34,2","32,8",52.0,55.0,48.0,22,"23,2","20,7",1004,"1004,9",1004,"1,9",236.0,"4,9","2210,1",0
28/05/2023,2000,"32,5","33,7","32,2",55.0,57.0,51.0,"22,4",23,"22,1","1003,7",1004,"1003,7","2,3",236.0,"4,8","1537,8",0
28/05/2023,2100,"32,2","32,7","31,7",51.0,56.0,51.0,"20,8","22,6","20,5","1003,9","1003,9","1003,5","1,3",236.0,5,"881,9",0
28/05/2023,2200,"30,5","32,3","30,5",61.0,61.0,51.0,"22,1","22,2","20,8","1003,9","1004,1","1003,9","1,3",236.0,"3,3",205,0
29/05/2023,1100,"26,7","26,7","26,4",88.0,89.0,88.0,"24,5","24,7","24,4",1007,1007,"1006,2",1,236.0,"2,6","87,4",0
29/05/2023,1200,"27,7","27,7","26,7",79.0,88.0,79.0,"23,8","24,7","23,7","1007,9","1007,9",1007,"1,4",236.0,"2,8","434,3",0
29/05/2023,1300,"26,4","27,7","26,3",84.0,86.0,79.0,"23,6",24,"23,5",1008,"1008,3","1007,8","2,5",51.0,6,"320,4","1,4"
29/05/2023,1400,"27,1","27,1","26,3",81.0,85.0,81.0,"23,6",24,"23,3","1008,4","1008,4","1007,9","1,1",22.0,"4,5","592,5",0
29/05/2023,1500,26,"27,1","25,6",85.0,86.0,81.0,"23,2","23,7","22,9","1008,1","1008,6","1008,1","2,2",236.0,"4,7","479,5",0
29/05/2023,1600,"28,2","28,3","25,9",74.0,85.0,74.0,"23,2","23,7",23,"1007,1","1008,1","1007,1","1,8",236.0,"4,2","1208,5",0
29/05/2023,1700,"29,2","29,2","28,1",73.0,78.0,73.0,"23,9","24,3","23,1","1005,2","1007,1","1005,2","1,9",291.0,"4,3",1633,0
29/05/2023,1800,"29,5","30,5","29,1",71.0,73.0,68.0,"23,6","24,2","23,1","1004,5","1005,2","1004,5","1,9",239.0,"3,4","1986,2",0
29/05/2023,1900,"30,3","30,5","29,4",68.0,72.0,68.0,"23,9","24,5","23,2",1004,"1004,4",1004,"1,4",236.0,"4,2","1575,8",0
29/05/2023,2000,"29,3","30,6","29,1",72.0,73.0,68.0,"23,7","24,4","23,3","1004,1","1004,4",1004,"1,2",262.0,"3,1","915,1",0
29/05/2023,2100,"29,5",30,29,70.0,73.0,69.0,"23,5","24,1","23,1","1004,6","1004,8","1004,1","0,7",317.0,"2,2",525,0
29/05/2023,2200,"28,5","29,6","28,5",77.0,78.0,70.0,"24,1","24,4","23,6","1005,5","1005,5","1004,6","1,9",84.0,"3,9","119,3",0
30/05/2023,1100,"25,9","25,9","24,4",83.0,90.0,83.0,"22,8","22,9","22,5","1008,3","1008,3","1007,9","2,7",236.0,"4,5","139,4",0
30/05/2023,1200,"27,5","27,7","25,9",74.0,83.0,74.0,"22,4","23,3","22,2","1009,3","1009,3","1008,3","1,9",236.0,5,"1161,1",0
30/05/2023,1300,"29,2","29,4","27,5",67.0,74.0,66.0,"22,3","22,7","21,7","1009,4","1009,5","1009,3",2,33.0,4,"1835,4",0
30/05/2023,1400,"28,5","30,2","28,5",69.0,69.0,64.0,"22,3","22,9","21,9","1009,4","1009,6","1009,4","2,8",236.0,"5,3","1582,4",0
30/05/2023,1500,"28,5",29,"28,2",69.0,72.0,69.0,"22,2","23,1","22,2",1009,"1009,4",1009,3,236.0,"5,3","1174,9",0
30/05/2023,1600,"28,2","28,9","28,1",72.0,72.0,68.0,"22,7","22,9","22,1","1008,2",1009,"1008,2","2,3",236.0,"5,1","1132,3",0
30/05/2023,1700,"28,8","29,1","28,2",70.0,73.0,69.0,"22,8","23,1","22,5","1007,5","1008,2","1007,5","1,2",236.0,"4,6","1077,2",0
30/05/2023,1800,"30,7","30,7","28,8",66.0,71.0,66.0,"23,6","23,6","22,7","1006,3","1007,5","1006,3",1,236.0,"2,9","1612,9",0
30/05/2023,1900,"30,3","31,4","29,4",67.0,72.0,61.0,"23,6","24,3","22,5","1005,1","1006,3","1005,1","1,7",234.0,"4,1","1812,3",0
30/05/2023,2000,"31,4","31,4","29,9",65.0,68.0,64.0,"23,9","24,1","23,1","1004,4","1005,1","1004,4","0,9",236.0,"3,3","1511,4",0
30/05/2023,2100,"29,9","31,4","29,9",68.0,70.0,64.0,"23,4","24,3","23,3","1004,5","1004,5","1004,1","1,3",228.0,"2,8","764,7",0
30/05/2023,2200,"28,5","30,1","28,5",78.0,78.0,67.0,"24,2","24,2","23,1","1005,8","1005,8","1004,4","0,8",235.0,"2,3","129,4",0
31/05/2023,100,"24,1","28,1","24,1",89.0,89.0,77.0,"22,1","25,3","22,1","1009,4","1009,4","1006,8",6,151.0,"13,2","1,7","8,6"
31/05/2023,200,"24,2","24,2","22,4",94.0,95.0,89.0,"23,2","23,3","21,4","1009,4","1009,8","1009,1","1,9",198.0,"15,2","3,6","25,6"
31/05/2023,1000,"25,1","25,3","24,9",91.0,93.0,91.0,"23,5",24,"23,5","1008,2","1008,2","1007,3","1,5",236.0,"4,5","0,8",0
31/05/2023,1100,"25,4","25,4","25,1",90.0,91.0,90.0,"23,6","23,7","23,4","1009,1","1009,1","1008,1","1,8",236.0,"3,9","101,3",0
31/05/2023,1200,"27,3","27,3","25,4",80.0,90.0,80.0,"23,6","23,9","23,2","1010,1","1010,1","1009,1","1,6",236.0,"4,4","769,8",0
31/05/2023,1300,27,"27,8","26,9",79.0,81.0,76.0,23,"23,9","22,7","1010,5","1010,6","1010,1","2,6",236.0,"4,4","1393,8",0
31/05/2023,1400,"28,5","28,5",27,76.0,79.0,75.0,"23,9","23,9","22,8","1010,4","1010,6","1010,3","1,8",236.0,5,"1811,8",0
31/05/2023,1500,"29,1","29,5","28,2",71.0,76.0,70.0,"23,4",24,23,"1009,9","1010,4","1009,9","2,4",236.0,"4,7","2208,5",0
